1 100 0.8223730325698853 0.2412705421447754 11.44961166381836 0.33475616574287415
1 200 0.8078172206878662 0.2154918909072876 10.373355865478516 0.45784813165664673
1 300 0.7624633312225342 0.18345849215984344 11.468059539794922 0.32344499230384827
1 400 0.658955454826355 0.23125040531158447 12.601341247558594 0.28930234909057617
1 500 0.717595636844635 0.19233573973178864 12.2266845703125 0.28836479783058167
1 600 0.7117742896080017 0.1567399650812149 11.765155792236328 0.3073711693286896
1 700 0.6896439790725708 0.21950627863407135 11.438285827636719 0.319499671459198
1 800 0.7406582832336426 0.25204527378082275 11.574295043945312 0.40354910492897034
1 900 0.6739876866340637 0.24358773231506348 12.168468475341797 0.2682221531867981
1 1000 0.7236918807029724 0.22515204548835754 11.626991271972656 0.308388888835907
1 1100 0.7195941805839539 0.20368558168411255 10.912708282470703 0.39903369545936584
1 1200 0.6150246858596802 0.21905681490898132 12.180984497070312 0.3678731322288513
1 1300 0.6513399481773376 0.25492823123931885 12.48403549194336 0.30077216029167175
1 1400 0.6738317608833313 0.2395412027835846 11.984840393066406 0.3811495006084442
1 1500 0.7306373715400696 0.20175999402999878 12.134037017822266 0.3014484941959381
1 1600 0.6811116933822632 0.19674228131771088 12.063667297363281 0.31385982036590576
1 1700 0.7372499108314514 0.19983777403831482 10.950042724609375 0.34504279494285583
1 1800 0.6878244876861572 0.18009120225906372 10.740169525146484 0.442221075296402
1 1900 0.6781398057937622 0.19869714975357056 12.412933349609375 0.3683716356754303
1 2000 0.7530187964439392 0.20824751257896423 12.198680877685547 0.2840460538864136
1 2100 0.5499940514564514 0.2337905466556549 13.482791900634766 0.26870137453079224
1 2200 0.6107015609741211 0.23661203682422638 12.210834503173828 0.2721818685531616
1 2300 0.5970814228057861 0.1941610425710678 12.094810485839844 0.28212976455688477
1 2400 0.67566978931427 0.23991137742996216 12.464332580566406 0.28480204939842224
1 2500 0.5730796456336975 0.2074032723903656 13.129661560058594 0.2537713050842285
1 2600 0.6260418891906738 0.23121991753578186 12.594371795654297 0.3095652759075165
